SimulationID,NodeID,NodeType,EnergyConsumed
4302,44,Benevolent Server,840,010000
4302,45,Malicious Server,368,390000
4302,46,Malicious Server,407,980000
4302,47,Malicious Server,260,360000
4302,48,Benevolent Server,89,190000
4302,49,Malicious Server,3327,140000
4302,50,Malicious Server,390,190000
4303,1,Client,9281,670000
4303,2,Malicious Server,188,100000
4303,3,Malicious Server,123,480000
4303,4,Malicious Server,327,720000
4303,5,Malicious Server,133,770000
4303,6,Client,6266,950000
4303,7,Benevolent Server,261,480000
4303,8,Malicious Server,400,550000
4303,9,Client,6270,230000
4303,10,Malicious Server,106,240000
4303,11,Malicious Server,191,800000
4303,12,Malicious Server,183,110000
4303,13,Malicious Server,237,490000
4303,14,Benevolent Server,312,300000
4303,15,Benevolent Server,249,900000
4303,16,Client,6941,760000
4303,17,Malicious Server,358,090000
4303,18,Relay/Other,820,830000
4303,19,Malicious Server,313,160000
4303,20,Malicious Server,47,880000
4303,21,Malicious Server,317,760000
4303,22,Malicious Server,159,770000
4303,23,Benevolent Server,159,950000
4303,24,Benevolent Server,708,040000
4303,25,Benevolent Server,168,260000
4303,26,Client,8596,980000
4303,27,Benevolent Server,177,800000
4303,28,Malicious Server,196,680000
4303,29,Benevolent Server,139,020000
4303,30,Malicious Server,261,980000
4303,31,Malicious Server,425,340000
4303,32,Malicious Server,177,840000
4303,33,Client,3730,250000
4303,34,Client,13342,890000
4303,35,Malicious Server,75,240000
4303,36,Malicious Server,39,900000
4303,37,Relay/Other,278,820000
4303,38,Benevolent Server,441,340000
4303,39,Malicious Server,245,250000
4303,40,Malicious Server,125,780000
4303,41,Benevolent Server,92,820000
4303,42,Malicious Server,386,820000
4303,43,Malicious Server,309,140000
4303,44,Malicious Server,391,930000
4303,45,Benevolent Server,85,680000
4303,46,Malicious Server,194,860000
4303,47,Benevolent Server,805,640000
4303,48,Benevolent Server,302,400000
4303,49,Client,6546,740000
4303,50,Client,5546,220000
4304,1,Malicious Server,164,920000
4304,2,Malicious Server,41,230000
4304,3,Benevolent Server,179,210000
4304,4,Client,4619,810000
4304,5,Malicious Server,231,970000
4304,6,Client,9398,380000
4304,7,Benevolent Server,345,880000
4304,8,Malicious Server,217,560000
4304,9,Malicious Server,211,680000
4304,10,Malicious Server,673,630000
4304,11,Malicious Server,0,000000
4304,12,Malicious Server,147,220000
4304,13,Malicious Server,549,950000
4304,14,Benevolent Server,498,920000
4304,15,Client,6842,200000
4304,16,Benevolent Server,0,000000
4304,17,Malicious Server,205,800000
4304,18,Malicious Server,637,560000
4304,19,Malicious Server,565,660000
4304,20,Benevolent Server,135,240000
4304,21,Benevolent Server,235,200000
4304,22,Malicious Server,125,580000
4304,23,Malicious Server,0,000000
4304,24,Malicious Server,94,080000
4304,25,Malicious Server,358,270000
4304,26,Benevolent Server,186,040000
4304,27,Malicious Server,382,200000
4304,28,Malicious Server,3104,270000
4304,29,Malicious Server,2186,890000
4304,30,Benevolent Server,513,400000
4304,31,Malicious Server,594,110000
4304,32,Malicious Server,94,080000
4304,33,Malicious Server,105,840000
4304,34,Malicious Server,135,240000
4304,35,Benevolent Server,0,000000
4304,36,Benevolent Server,270,480000
4304,37,Malicious Server,76,440000
4304,38,Malicious Server,123,480000
4304,39,Benevolent Server,229,620000
4304,40,Malicious Server,88,200000
4304,41,Malicious Server,188,160000
4304,42,Relay/Other,12750,160000
4304,43,Malicious Server,526,980000
4304,44,Malicious Server,3036,720000
4304,45,Client,19938,340000
4304,46,Malicious Server,129,900000
4304,47,Client,4851,600000
4304,48,Malicious Server,258,720000
4304,49,Benevolent Server,555,560000
4304,50,Malicious Server,235,200000
4305,1,Malicious Server,456,560000
4305,2,Relay/Other,195,500000
4305,3,Benevolent Server,398,400000
4305,4,Malicious Server,30,000000
4305,5,Relay/Other,4704,030000
4305,6,Malicious Server,268,040000
4305,7,Client,10318,580000
4305,8,Malicious Server,492,890000
4305,9,Malicious Server,393,100000
4305,10,Malicious Server,172,040000
4305,11,Benevolent Server,261,020000
4305,12,Relay/Other,289,340000
4305,13,Benevolent Server,503,940000
4305,14,Client,11097,330000
4305,15,Benevolent Server,510,070000
4305,16,Client,8235,990000
4305,17,Benevolent Server,8,400000
4305,18,Benevolent Server,21,600000
4305,19,Malicious Server,290,510000
4305,20,Benevolent Server,148,830000
4305,21,Client,12412,580000
4305,22,Malicious Server,1956,310000
4305,23,Client,2768,500000
4305,24,Benevolent Server,348,440000
4305,25,Client,2933,940000
4305,26,Malicious Server,644,450000
4305,27,Malicious Server,306,290000
4305,28,Relay/Other,521,440000
4305,29,Client,3568,080000
4305,30,Malicious Server,777,180000
4305,31,Malicious Server,433,110000
4305,32,Benevolent Server,54,740000
4305,33,Benevolent Server,53,700000
4305,34,Benevolent Server,219,130000
4305,35,Malicious Server,447,590000
4305,36,Malicious Server,164,220000
4305,37,Malicious Server,109,760000
4305,38,Malicious Server,896,570000
4305,39,Benevolent Server,629,120000
4305,40,Malicious Server,317,540000
4305,41,Malicious Server,496,720000
4305,42,Benevolent Server,511,880000
4305,43,Benevolent Server,195,500000
4305,44,Client,5615,990000
4305,45,Malicious Server,0,000000
4305,46,Benevolent Server,205,100000
4305,47,Relay/Other,12668,860000
4305,48,Benevolent Server,467,160000
4305,49,Malicious Server,226,780000
4305,50,Malicious Server,204,880000
4306,1,Malicious Server,223,420000
4306,2,Benevolent Server,188,240000
4306,3,Malicious Server,12,950000
4306,4,Benevolent Server,220,080000
4306,5,Malicious Server,2,210000
4306,6,Malicious Server,115,840000
4306,7,Malicious Server,5,800000
4306,8,Benevolent Server,268,620000
4306,9,Malicious Server,1626,750000
4306,10,Malicious Server,293,650000
4306,11,Client,2393,280000
4306,12,Malicious Server,166,520000
4306,13,Benevolent Server,45,410000
4306,14,Malicious Server,9,800000
4306,15,Benevolent Server,306,360000
4306,16,Benevolent Server,191,860000
4306,17,Malicious Server,362,940000
4306,18,Malicious Server,7,200000
4306,19,Malicious Server,3,200000
4306,20,Benevolent Server,104,980000
4306,21,Benevolent Server,235,300000
4306,22,Benevolent Server,296,000000
4306,23,Client,13753,860000
4306,24,Benevolent Server,246,160000
4306,25,Malicious Server,253,680000
4306,26,Benevolent Server,1,870000
4306,27,Client,1477,100000
4306,28,Malicious Server,217,760000
4306,29,Malicious Server,277,110000
4306,30,Malicious Server,18,400000
4306,31,Malicious Server,170,140000
4306,32,Malicious Server,0,000000
4306,33,Malicious Server,307,700000
4306,34,Malicious Server,110,300000
4306,35,Relay/Other,153,230000
4306,36,Malicious Server,4,000000
4306,37,Client,5729,040000
4306,38,Malicious Server,133,940000
4306,39,Malicious Server,134,180000
4306,40,Malicious Server,116,970000
4306,41,Relay/Other,3,740000
4306,42,Benevolent Server,5,270000
4306,43,Malicious Server,10,710000
4306,44,Malicious Server,57,920000
4306,45,Malicious Server,7254,350000
4306,46,Malicious Server,266,400000
4306,47,Malicious Server,5,600000
4306,48,Malicious Server,6503,880000
4306,49,Malicious Server,95,320000
4306,50,Benevolent Server,3,520000
4307,1,Malicious Server,233,480000
4307,2,Malicious Server,236,250000
4307,3,Malicious Server,4843,420000
4307,4,Relay/Other,134,120000
4307,5,Benevolent Server,500,600000
4307,6,Malicious Server,323,860000
4307,7,Malicious Server,271,500000
4307,8,Client,4320,700000
4307,9,Benevolent Server,221,490000
4307,10,Client,4636,780000
4307,11,Malicious Server,392,270000
4307,12,Malicious Server,0,000000
4307,13,Malicious Server,491,940000
4307,14,Malicious Server,424,120000
4307,15,Benevolent Server,613,300000
4307,16,Malicious Server,449,270000
4307,17,Malicious Server,297,640000
4307,18,Benevolent Server,251,480000
4307,19,Malicious Server,0,000000
4307,20,Benevolent Server,108,320000
4307,21,Benevolent Server,244,380000
4307,22,Malicious Server,251,990000
4307,23,Malicious Server,725,080000
4307,24,Benevolent Server,81,000000
4307,25,Malicious Server,742,270000
4307,26,Client,9242,860000
4307,27,Malicious Server,518,960000
4307,28,Malicious Server,395,630000
4307,29,Benevolent Server,375,760000
4307,30,Malicious Server,402,220000
4307,31,Malicious Server,489,070000
4307,32,Benevolent Server,182,510000
4307,33,Benevolent Server,186,400000
4307,34,Client,8713,000000
4307,35,Benevolent Server,306,820000
4307,36,Client,5189,070000
4307,37,Malicious Server,412,510000
4307,38,Benevolent Server,168,750000
4307,39,Benevolent Server,292,520000
4307,40,Malicious Server,438,460000
4307,41,Benevolent Server,209,550000
4307,42,Malicious Server,483,560000
4307,43,Client,9017,750000
4307,44,Client,4499,780000
4307,45,Benevolent Server,93,570000
4307,46,Malicious Server,373,960000
4307,47,Benevolent Server,338,400000
4307,48,Malicious Server,600,590000
4307,49,Malicious Server,333,950000
4307,50,Malicious Server,81,000000
4308,1,Malicious Server,45,370000
4308,2,Relay/Other,0,170000
4308,3,Benevolent Server,118,660000
4308,4,Client,2676,390000
4308,5,Malicious Server,45,370000
4308,6,Malicious Server,2377,740000
4308,7,Malicious Server,545,090000
4308,8,Malicious Server,217,710000
4308,9,Malicious Server,173,150000
4308,10,Malicious Server,182,360000
4308,11,Malicious Server,65,600000
4308,12,Client,5,800000
4308,13,Benevolent Server,122,150000
4308,14,Malicious Server,122,150000
4308,15,Malicious Server,45,370000
4308,16,Benevolent Server,205,910000
4308,17,Malicious Server,104,980000
4308,18,Malicious Server,115,430000
4308,19,Malicious Server,90,740000
4308,20,Benevolent Server,167,930000
4308,21,Client,127,920000
4308,22,Malicious Server,73,080000
4308,23,Benevolent Server,90,480000
4308,24,Malicious Server,0,000000
4308,25,Benevolent Server,230,280000
4308,26,Malicious Server,5,750000
4308,27,Malicious Server,160,230000
4308,28,Malicious Server,193,610000
4308,29,Client,5575,970000
4308,30,Malicious Server,0,000000
4308,31,Relay/Other,6502,280000
4308,32,Benevolent Server,242,370000
4308,33,Malicious Server,132,470000
4308,34,Client,5824,140000
4308,35,Malicious Server,111,180000
4308,36,Malicious Server,111,180000
4308,37,Benevolent Server,255,060000
4308,38,Malicious Server,134,070000
4308,39,Client,42,640000
4308,40,Malicious Server,4374,580000
4308,41,Benevolent Server,73,690000
4308,42,Client,2740,880000
4308,43,Malicious Server,0,160000
4308,44,Benevolent Server,182,300000
4308,45,Malicious Server,0,000000
4308,46,Benevolent Server,86,380000
4308,47,Client,85,280000
4308,48,Malicious Server,85,020000
4308,49,Client,5249,870000
4308,50,Malicious Server,212,280000
4309,1,Benevolent Server,70,150000
4309,2,Malicious Server,12,760000
4309,3,Malicious Server,115,200000
4309,4,Malicious Server,5566,130000
4309,5,Malicious Server,138,030000
4309,6,Malicious Server,2,720000
4309,7,Malicious Server,77,100000
4309,8,Malicious Server,17,400000
4309,9,Malicious Server,3,910000
4309,10,Malicious Server,445,430000
4309,11,Malicious Server,52,900000
4309,12,Malicious Server,149,540000
4309,13,Malicious Server,54,790000
4309,14,Benevolent Server,127,570000
4309,15,Malicious Server,2,890000
4309,16,Malicious Server,71,300000
4309,17,Benevolent Server,20,160000
4309,18,Malicious Server,171,200000
4309,19,Malicious Server,89,040000
4309,20,Client,4357,940000
4309,21,Malicious Server,163,280000
4309,22,Malicious Server,896,510000
4309,23,Benevolent Server,135,610000
4309,24,Malicious Server,122,210000
4309,25,Client,10844,940000
4309,26,Malicious Server,25,600000
4309,27,Malicious Server,145,290000
4309,28,Malicious Server,43,700000
4309,29,Malicious Server,181,520000
4309,30,Malicious Server,110,100000
4309,31,Malicious Server,141,060000
4309,32,Client,7056,500000
4309,33,Client,22,230000
4309,34,Malicious Server,75,900000
4309,35,Malicious Server,22,050000
4309,36,Malicious Server,125,440000
4309,37,Malicious Server,174,600000
4309,38,Malicious Server,40,600000
4309,39,Malicious Server,5,780000
4309,40,Benevolent Server,148,480000
4309,41,Benevolent Server,0,000000
4309,42,Benevolent Server,85,100000
4309,43,Malicious Server,71,680000
4309,44,Malicious Server,159,970000
4309,45,Benevolent Server,16,170000
4309,46,Benevolent Server,82,980000
4309,47,Benevolent Server,184,620000
4309,48,Client,7719,060000
4309,49,Benevolent Server,68,110000
4309,50,Malicious Server,111,680000
4310,1,Malicious Server,143,420000
4310,2,Client,6835,560000
4310,3,Malicious Server,35,910000
4310,4,Malicious Server,2,100000
4310,5,Malicious Server,211,340000
4310,6,Malicious Server,5635,570000
4310,7,Relay/Other,1459,920000
4310,8,Malicious Server,37,330000
4310,9,Malicious Server,266,260000
4310,10,Malicious Server,4891,860000
4310,11,Malicious Server,325,120000
4310,12,Client,5674,130000
4310,13,Malicious Server,6024,820000
4310,14,Client,17054,280000
4310,15,Malicious Server,59,850000
4310,16,Benevolent Server,79,740000
4310,17,Malicious Server,1182,840000
4310,18,Malicious Server,25,270000
4310,19,Malicious Server,55,300000
4310,20,Malicious Server,25,270000
4310,21,Benevolent Server,647,110000
4310,22,Benevolent Server,163,320000
4310,23,Client,2203,400000
4310,24,Malicious Server,7580,410000
4310,25,Client,6305,900000
4310,26,Benevolent Server,0,000000
4310,27,Malicious Server,67,220000
4310,28,Malicious Server,53,200000
4310,29,Malicious Server,94,550000
4310,30,Client,4027,850000
4310,31,Benevolent Server,357,550000
4310,32,Malicious Server,105,120000
4310,33,Malicious Server,3499,830000
4310,34,Malicious Server,119,380000
4310,35,Client,2657,810000
4310,36,Benevolent Server,32,240000
4310,37,Malicious Server,60,450000
4310,38,Malicious Server,78,880000
4310,39,Malicious Server,440,830000
4310,40,Malicious Server,20,340000
4310,41,Benevolent Server,2,100000
4310,42,Benevolent Server,196,790000
4310,43,Malicious Server,1195,370000
4310,44,Malicious Server,1593,610000
4310,45,Benevolent Server,18,620000
4310,46,Malicious Server,1053,850000
4310,47,Benevolent Server,91,910000
4310,48,Client,4888,920000
4310,49,Benevolent Server,38,290000
4310,50,Malicious Server,31,500000
4311,1,Malicious Server,13775,310000
4311,2,Client,7039,740000
4311,3,Malicious Server,45,440000
4311,4,Client,5930,540000
4311,5,Client,5841,330000
4311,6,Benevolent Server,58,960000
4311,7,Malicious Server,977,600000
4311,8,Malicious Server,2,160000
4311,9,Benevolent Server,141,040000
4311,10,Malicious Server,13330,760000
4311,11,Malicious Server,14071,970000
4311,12,Malicious Server,59,850000
4311,13,Malicious Server,106,540000
4311,14,Malicious Server,45,780000
4311,15,Client,12116,460000
4311,16,Client,59,130000
4311,17,Client,35,040000
4311,18,Client,10197,370000
4311,19,Malicious Server,1217,320000
4311,20,Malicious Server,1863,990000
4311,21,Malicious Server,1605,290000
4311,22,Malicious Server,8946,740000
4311,23,Relay/Other,2794,660000
4311,24,Benevolent Server,21,300000
4311,25,Malicious Server,12349,040000
4311,26,Malicious Server,39,760000
4311,27,Benevolent Server,190,000000
4311,28,Malicious Server,11617,850000
4311,29,Malicious Server,70,760000
4311,30,Client,17496,740000
4311,31,Client,5483,390000
4311,32,Malicious Server,1956,980000
4311,33,Benevolent Server,127,220000
4311,34,Malicious Server,67,240000
4311,35,Malicious Server,164,720000
4311,36,Benevolent Server,240,510000
4311,37,Malicious Server,68,790000
4311,38,Malicious Server,2,160000
4311,39,Malicious Server,587,630000
4311,40,Malicious Server,7476,030000
4311,41,Client,14510,240000
4311,42,Benevolent Server,58,920000
4311,43,Malicious Server,161,850000
4311,44,Malicious Server,335,540000
4311,45,Benevolent Server,20,160000
4311,46,Benevolent Server,291,940000
4311,47,Malicious Server,1343,970000
4311,48,Benevolent Server,40,790000
4311,49,Malicious Server,69,580000
4311,50,Malicious Server,5493,390000
4312,1,Malicious Server,87,680000
4312,2,Benevolent Server,2,160000
4312,3,Relay/Other,36,120000
4312,4,Benevolent Server,1,800000
4312,5,Relay/Other,12,470000
4312,6,Malicious Server,135,850000
4312,7,Client,16,960000
4312,8,Benevolent Server,101,030000
4312,9,Client,0,000000
4312,10,Malicious Server,0,600000
4312,11,Benevolent Server,12,470000
4312,12,Malicious Server,166,250000
4312,13,Malicious Server,8,170000
4312,14,Benevolent Server,71,260000
4312,15,Benevolent Server,80,620000
4312,16,Malicious Server,2,700000
4312,17,Malicious Server,23,100000
4312,18,Client,18248,070000
4312,19,Benevolent Server,4,080000
4312,20,Benevolent Server,1,960000
4312,21,Benevolent Server,13,860000
4312,22,Malicious Server,30,240000
4312,23,Client,3498,000000
4312,24,Malicious Server,224,740000
4312,25,Malicious Server,18,060000
4312,26,Malicious Server,5,460000
4312,27,Relay/Other,18,060000
4312,28,Benevolent Server,6,120000
4312,29,Malicious Server,24,780000
4312,30,Malicious Server,49,840000
4312,31,Malicious Server,24,780000
4312,32,Malicious Server,28,140000
4312,33,Client,5898,860000
4312,34,Relay/Other,15,540000
4312,35,Malicious Server,2,550000
4312,36,Malicious Server,2,210000
4312,37,Malicious Server,22,680000
4312,38,Client,8719,650000
4312,39,Benevolent Server,95,040000
4312,40,Benevolent Server,184,070000
4312,41,Malicious Server,71,360000
4312,42,Malicious Server,55,750000
4312,43,Benevolent Server,89,040000
4312,44,Client,16,960000
4312,45,Malicious Server,73,590000
4312,46,Benevolent Server,21,000000
4312,47,Malicious Server,23,100000
4312,48,Benevolent Server,12,600000
4312,49,Malicious Server,77,590000
4312,50,Benevolent Server,29,820000
4313,1,Client,6017,760000
4313,2,Malicious Server,62,450000
4313,3,Relay/Other,183,240000
4313,4,Client,5525,110000
4313,5,Client,14653,230000
4313,6,Benevolent Server,117,030000
4313,7,Malicious Server,332,460000
4313,8,Malicious Server,206,890000
4313,9,Malicious Server,2,080000
4313,10,Malicious Server,9416,830000
4313,11,Malicious Server,97,110000
4313,12,Malicious Server,37,350000
4313,13,Malicious Server,311,940000
4313,14,Malicious Server,97,110000
4313,15,Malicious Server,90,860000
4313,16,Malicious Server,131,970000
4313,17,Malicious Server,358,310000
4313,18,Client,4100,440000
4313,19,Malicious Server,74,700000
4313,20,Benevolent Server,432,920000
4313,21,Benevolent Server,324,450000
4313,22,Malicious Server,93,040000
4313,23,Malicious Server,326,440000
4313,24,Malicious Server,94,620000
4313,25,Malicious Server,580,260000
4313,26,Malicious Server,109,560000
4313,27,Malicious Server,0,260000
4313,28,Malicious Server,276,930000
4313,29,Malicious Server,136,400000
4313,30,Malicious Server,164,550000
4313,31,Malicious Server,115,940000
4313,32,Malicious Server,82,170000
4313,33,Malicious Server,2,080000
4313,34,Benevolent Server,279,010000
4313,35,Malicious Server,57,450000
4313,36,Malicious Server,77,190000
4313,37,Benevolent Server,65,740000
4313,38,Benevolent Server,0,000000
4313,39,Malicious Server,49,640000
4313,40,Benevolent Server,134,600000
4313,41,Benevolent Server,0,720000
4313,42,Benevolent Server,132,990000
4313,43,Malicious Server,0,260000
4313,44,Malicious Server,119,520000
4313,45,Malicious Server,203,600000
4313,46,Benevolent Server,109,120000
4313,47,Benevolent Server,144,070000
4313,48,Client,12190,290000
4313,49,Malicious Server,295,600000
4313,50,Malicious Server,0,720000
4314,1,Client,14865,890000
4314,2,Benevolent Server,108,350000
4314,3,Malicious Server,131,480000
4314,4,Relay/Other,4336,610000
4314,5,Client,5725,530000
4314,6,Malicious Server,5124,350000
4314,7,Malicious Server,176,720000
4314,8,Malicious Server,1,170000
4314,9,Malicious Server,177,940000
4314,10,Malicious Server,5,940000
4314,11,Benevolent Server,18,080000
4314,12,Client,8276,120000
4314,13,Malicious Server,2058,750000
4314,14,Benevolent Server,1,560000
4314,15,Malicious Server,96,600000
4314,16,Benevolent Server,6,970000
4314,17,Malicious Server,187,840000
4314,18,Malicious Server,12,390000
4314,19,Malicious Server,3,570000
4314,20,Malicious Server,159,440000
4314,21,Malicious Server,1,080000
4314,22,Malicious Server,2,730000
4314,23,Malicious Server,138,620000
4314,24,Malicious Server,6,930000
4314,25,Benevolent Server,314,020000
4314,26,Malicious Server,127,650000
4314,27,Malicious Server,2,880000
4314,28,Malicious Server,1,700000
4314,29,Malicious Server,2,720000
4314,30,Benevolent Server,1,320000
4314,31,Malicious Server,220,800000
4314,32,Relay/Other,4,080000
4314,33,Client,7165,300000
4314,34,Malicious Server,234,950000
4314,35,Benevolent Server,199,430000
4314,36,Malicious Server,245,790000
4314,37,Benevolent Server,5,880000
4314,38,Malicious Server,100,050000
4314,39,Malicious Server,172,500000
4314,40,Relay/Other,6,720000
4314,41,Relay/Other,5891,400000
4314,42,Benevolent Server,100,050000
4314,43,Malicious Server,5017,710000
4314,44,Benevolent Server,311,740000
4314,45,Benevolent Server,171,930000
4314,46,Client,4072,690000
4314,47,Relay/Other,124,200000
4314,48,Malicious Server,296,180000
4314,49,Malicious Server,9,240000
4314,50,Malicious Server,117,300000
4315,1,Malicious Server,61,380000
4315,2,Benevolent Server,144,840000
4315,3,Malicious Server,4479,030000
4315,4,Malicious Server,110,210000
4315,5,Malicious Server,66,150000
4315,6,Client,5012,710000
4315,7,Client,20,740000
4315,8,Malicious Server,2697,550000
4315,9,Malicious Server,17,080000
4315,10,Malicious Server,1848,760000
4315,11,Malicious Server,2651,840000
4315,12,Malicious Server,73,490000
4315,13,Malicious Server,0,000000
4315,14,Malicious Server,163,460000
4315,15,Relay/Other,17,080000
4315,16,Benevolent Server,144,550000
4315,17,Malicious Server,120,290000
4315,18,Malicious Server,3306,580000
4315,19,Malicious Server,995,710000
4315,20,Malicious Server,35,090000
4315,21,Malicious Server,5035,770000
4315,22,Relay/Other,1114,880000
4315,23,Malicious Server,145,370000
4315,24,Benevolent Server,97,600000
4315,25,Malicious Server,5145,040000
4315,26,Benevolent Server,95,160000
4315,27,Malicious Server,24,400000
4315,28,Malicious Server,114,960000
4315,29,Benevolent Server,0,000000
4315,30,Malicious Server,36,300000
4315,31,Benevolent Server,679,010000
4315,32,Malicious Server,358,500000
4315,33,Malicious Server,34,160000
4315,34,Malicious Server,4515,130000
4315,35,Malicious Server,109,800000
4315,36,Malicious Server,0,000000
4315,37,Malicious Server,887,600000
4315,38,Client,3638,600000
4315,39,Benevolent Server,76,160000
4315,40,Malicious Server,41,140000
4315,41,Benevolent Server,125,240000
4315,42,Client,5491,520000
4315,43,Malicious Server,3271,500000
4315,44,Benevolent Server,70,760000
4315,45,Malicious Server,5522,350000
4315,46,Malicious Server,139,680000
4315,47,Benevolent Server,68,320000
4315,48,Client,7962,530000
4315,49,Malicious Server,144,720000
4315,50,Malicious Server,70,760000
4316,1,Benevolent Server,277,000000
4316,2,Malicious Server,200,200000
4316,3,Benevolent Server,0,650000
4316,4,Malicious Server,4147,400000
4316,5,Benevolent Server,34,470000
4316,6,Client,8066,860000
4316,7,Relay/Other,5752,400000
4316,8,Benevolent Server,85,800000
4316,9,Malicious Server,193,320000
4316,10,Malicious Server,278,480000
4316,11,Benevolent Server,257,830000
4316,12,Client,4479,720000
4316,13,Malicious Server,547,060000
4316,14,Malicious Server,234,030000
4316,15,Malicious Server,4118,160000
4316,16,Client,2118,690000
4316,17,Benevolent Server,13,750000
4316,18,Benevolent Server,81,010000
4316,19,Malicious Server,171,300000
4316,20,Benevolent Server,256,950000
4316,21,Malicious Server,18,600000
4316,22,Malicious Server,462,510000
4316,23,Malicious Server,199,850000
4316,24,Malicious Server,259,140000
4316,25,Client,6253,760000
4316,26,Relay/Other,5591,670000
4316,27,Malicious Server,468,220000
4316,28,Malicious Server,348,310000
4316,29,Relay/Other,0,000000
4316,30,Client,15237,250000
4316,31,Benevolent Server,34,720000
4316,32,Malicious Server,310,820000
4316,33,Benevolent Server,261,700000
4316,34,Benevolent Server,337,340000
4316,35,Malicious Server,205,560000
4316,36,Malicious Server,71,380000
4316,37,Benevolent Server,0,600000
4316,38,Malicious Server,331,650000
4316,39,Benevolent Server,345,420000
4316,40,Malicious Server,492,850000
4316,41,Malicious Server,3970,550000
4316,42,Benevolent Server,31,160000
4316,43,Malicious Server,77,200000
4316,44,Relay/Other,49,800000
4316,45,Benevolent Server,248,770000
4316,46,Malicious Server,108,490000
4316,47,Relay/Other,359,730000
4316,48,Malicious Server,181,340000
4316,49,Malicious Server,336,890000
4316,50,Client,4360,770000
4317,1,Malicious Server,80,800000
4317,2,Malicious Server,53,720000
4317,3,Malicious Server,203,270000
4317,4,Malicious Server,5582,690000
4317,5,Benevolent Server,49,200000
4317,6,Malicious Server,203,080000
4317,7,Malicious Server,247,440000
4317,8,Malicious Server,2154,570000
4317,9,Benevolent Server,980,840000
4317,10,Client,6440,400000
4317,11,Malicious Server,41,920000
4317,12,Client,7283,130000
4317,13,Malicious Server,75,210000
4317,14,Benevolent Server,2,720000
4317,15,Malicious Server,62,820000
4317,16,Malicious Server,332,590000
4317,17,Benevolent Server,83,330000
4317,18,Malicious Server,391,440000
4317,19,Malicious Server,41,920000
4317,20,Malicious Server,137,020000
4317,21,Benevolent Server,27,510000
4317,22,Client,5444,720000
4317,23,Malicious Server,60,260000
4317,24,Malicious Server,509,960000
4317,25,Malicious Server,1,440000
4317,26,Benevolent Server,318,490000
4317,27,Benevolent Server,53,540000
4317,28,Malicious Server,3038,060000
4317,29,Malicious Server,633,430000
4317,30,Malicious Server,80,900000
4317,31,Benevolent Server,56,100000
4317,32,Client,8050,260000
4317,33,Malicious Server,1,600000
4317,34,Benevolent Server,52,400000
4317,35,Malicious Server,1026,200000
4317,36,Benevolent Server,15,720000
4317,37,Malicious Server,787,600000
4317,38,Benevolent Server,0,000000
4317,39,Benevolent Server,262,080000
4317,40,Malicious Server,2773,430000
4317,41,Benevolent Server,1786,050000
4317,42,Client,5219,390000
4317,43,Relay/Other,140,520000
4317,44,Malicious Server,356,840000
4317,45,Benevolent Server,136,940000
4317,46,Client,4298,300000
4317,47,Client,2416,720000
4317,48,Malicious Server,158,720000
4317,49,Malicious Server,1246,900000
4317,50,Benevolent Server,145,550000
4318,1,Client,5267,590000
4318,2,Malicious Server,2,200000
4318,3,Client,6795,500000
4318,4,Benevolent Server,647,230000
4318,5,Malicious Server,565,420000
4318,6,Client,4625,760000
4318,7,Malicious Server,832,210000
4318,8,Malicious Server,219,660000
4318,9,Benevolent Server,58,400000
4318,10,Client,4461,330000
4318,11,Benevolent Server,49,530000
4318,12,Malicious Server,797,390000
4318,13,Malicious Server,151,480000
4318,14,Benevolent Server,601,590000
4318,15,Malicious Server,2594,700000
4318,16,Benevolent Server,121,960000
4318,17,Client,5018,160000
4318,18,Benevolent Server,447,450000
4318,19,Client,3378,970000
4318,20,Malicious Server,4684,960000
4318,21,Malicious Server,22,860000
4318,22,Client,4625,510000
4318,23,Benevolent Server,300,610000
4318,24,Benevolent Server,264,990000
4318,25,Malicious Server,39,370000
4318,26,Malicious Server,198,190000
4318,27,Malicious Server,0,000000
4318,28,Relay/Other,1125,470000
4318,29,Malicious Server,72,390000
4318,30,Malicious Server,4422,830000
4318,31,Malicious Server,152,940000
4318,32,Malicious Server,3,520000
4318,33,Benevolent Server,62,230000
4318,34,Benevolent Server,78,400000
4318,35,Malicious Server,0,000000
4318,36,Malicious Server,5,720000
4318,37,Benevolent Server,686,120000
4318,38,Malicious Server,1255,600000
4318,39,Client,4153,040000
4318,40,Benevolent Server,95,090000
4318,41,Malicious Server,160,500000
4318,42,Malicious Server,0,000000
4318,43,Malicious Server,474,440000
4318,44,Malicious Server,686,830000
4318,45,Malicious Server,146,840000
4318,46,Client,10264,350000
4318,47,Client,4239,880000
4318,48,Benevolent Server,142,580000
4318,49,Client,7303,720000
4318,50,Malicious Server,302,210000
4319,1,Malicious Server,135,850000
4319,2,Malicious Server,232,330000
4319,3,Malicious Server,744,360000
4319,4,Client,7327,540000
4319,5,Client,8838,150000
4319,6,Malicious Server,2659,000000
4319,7,Malicious Server,645,340000
4319,8,Malicious Server,971,700000
4319,9,Malicious Server,169,670000
4319,10,Malicious Server,3948,650000
4319,11,Malicious Server,469,400000
4319,12,Benevolent Server,871,550000
4319,13,Malicious Server,3813,010000
4319,14,Malicious Server,249,480000
4319,15,Malicious Server,798,090000
4319,16,Client,9591,030000
4319,17,Client,7647,210000
4319,18,Malicious Server,617,740000
4319,19,Malicious Server,242,580000
